0.3383    5.2020   12.9081   10.4883
   -0.8006    4.8556   22.6960    4.4512
   -0.8006    4.8556   11.4434    4.4435
   -0.8006    4.8556   11.4058    4.4529
   -3.7813    4.8948   11.9021    6.8426
   -0.8006    4.8556   11.4434    4.4529
   -1.2136    5.1645   11.5209    6.6447
   -0.8006    4.8556   11.4435    4.5024
   -1.1210    4.4433   11.7207    8.8165
   -0.4074    2.8807   10.8899    7.7924
    6.2998    4.8763   10.6862    5.3482
    4.6906    3.0506    7.6320    6.5025
    0.5946    4.2938   11.9735    7.2870
   -1.0703    5.4173   11.2109    5.3379
   -0.7693    5.7832   10.3893    4.3963
   -0.8006    4.8556   11.3243    4.4534
   -0.8006    4.8556   11.4435    4.4529
   -0.8006    4.8556   11.2628    4.4531
   -0.8006    4.8556   11.4360    4.4764
   -0.8006    4.8556   11.4431    4.4534
   -0.8006    4.8556   11.4433    4.4375
   -0.8006    4.8556   11.4433    4.4529
   -0.9228    5.0985   11.8313    6.5665
   -1.4716    4.8756   10.2471    3.6232
    3.6359    4.8684    9.7210    5.2330
   -0.7190    5.2561   14.0559    2.8532
   -0.8006    4.8556   11.4435    4.7802
   -0.8006    4.8556   11.4426    4.4161
   -0.8006    4.8556   11.4434    4.4554
   -0.8006    4.8556   11.4431    4.4539
    4.0043    5.2553    9.7571    5.4266
   -0.8006    4.8556   10.9668    4.4531
   -1.8771    4.8299   11.3241    4.1721
   10.7088    4.9202   12.0635    3.8799
   -0.8006    4.8556   11.4435    4.4529
   -0.8006    4.8557   11.4434    4.4931
   -0.8006    4.8556   11.4434    4.4500
    1.0468    4.7483   11.4784    3.8224
   -0.8006    4.8556   11.3934    4.4529
   -0.8006    4.8556   11.4429    4.4529
   -0.5995    5.2345   11.5059    7.8377
    2.2349    5.0824   23.1502    5.1443
   -0.8006    4.8556   11.4433    4.5146
   -0.8006    4.8537   11.4434    4.4529
   -2.6711    4.9008   10.9799    7.1762
   -0.8189    5.1539   12.8325    4.2366
   -0.8006    4.8556   11.4434    4.4535
    4.5742    3.4369   12.9921    7.4423
   -0.8006    4.8539   11.4434    4.5940
    9.8108    4.8705   12.2285    6.9382
   -0.7992    4.8556   11.4434    4.4529
   -0.8006    4.8556   11.4433    4.5122
   -0.8006    4.8556   11.4434    4.4522
    0.8330    5.0792   12.5973    3.1919
   -1.1564    5.1719   13.2928    6.1174
   -1.3509    4.8503    5.6491    5.7277
   -0.8006    4.8556   11.4426    4.4476
   -0.8006    4.8556   11.4429    4.4528
   -0.8006    4.8556   11.4432    4.4531
    4.0555    4.8336   13.2661   11.7919
   -0.9518    2.3736   13.5442    6.2450
   -0.8006    4.8556   11.4438    4.4529
   -0.8006    4.8543   11.4433    4.4529
   -0.8006    4.8556   11.4434    4.4526
   -0.8006    4.8556   11.4432    4.4529
   -0.8008    4.8557   11.4434    4.4535
   -0.8006    4.8556   11.4434    4.4340
   -0.8006    4.8556   11.4435    4.6126
   -0.7910    4.8556   11.4434    4.4589
   -1.5576    5.2031   12.2059    6.0686
    4.4558    2.7500   12.3657    4.5057
   -0.9441    5.2034   14.5358    5.4788
   -0.8006    4.8555    8.7430    4.4595
   -0.8006    4.8556   11.4412    4.5334
   -0.8017    4.8556   11.4434    5.0654
   11.2458    4.8534   11.4110    6.7381
   -0.5690    4.2618   10.8551    6.5025
    1.9410    3.9803    7.1232    5.5495
    2.4961    5.3635   11.0011    4.3859
   -0.8006    4.8556   11.4434    4.4568
   -0.8006    4.8556   11.4434    4.4548
   -0.3704    5.1599   11.0228   11.7710
   -0.8006    4.8556   11.4434    4.4510
   -0.7978    4.8556   11.4434    4.9989
   -0.4318    5.0967   10.7156    4.4988
    3.7674    5.2108   10.8994    4.5561
   -0.8006    4.8556   11.4317    4.4466
    0.0820    4.8677    8.9490    5.4574
   -0.8006    4.8556   11.4434    4.4530
   -0.8006    4.8556   11.4433    4.4530
   -0.8022    4.8556   11.4434    4.4530
   -1.0671    2.9521   11.2186    5.9062
   -0.5246    5.2779   10.9135    5.7467
   -0.8006    4.8556   11.4434    4.4529
    3.3733    3.3993   11.1240    4.5759
    5.1969    3.1640   10.2124    5.0172
   -0.0490    4.8678   11.4610    5.9003
   -0.8006    4.8556   11.4435    4.4935
   -0.8006    4.8556   11.4434    4.4524
   -0.8006    4.8556   11.4428    4.4530
   -0.8006    4.8556   11.4434    4.5875
   -0.8006    4.8554   11.4458    4.4186
   -0.8006    4.8556   11.4434    5.4872
    3.2612    5.2285   11.5511    5.4319
   -0.8006    4.8556   11.4370    4.4527
    1.1213    7.6710   15.5205    4.5020
   -0.8006    4.8556   11.4434    4.4520
   -0.8006    4.8556   11.4378    4.4526
   -0.8006    4.8556   10.2398    4.4516
   -1.0014    5.2099   10.6455    6.4142
   -0.8006    4.8556   11.4491    4.3643
   -0.9938    5.0773   12.3450    4.6908
   -3.6164    5.1271    4.3356   13.0945
   -0.8455    4.3022   11.1782    5.4542
   -1.1201    5.2825   12.1933    7.3693
    2.3182    4.7972   11.1133    6.1398
   -0.8006    4.8556   11.4373    4.4620
   -0.3738    5.3756   10.8282    4.8503
   -1.0682    5.0207    9.8200    4.7387
    3.5832    4.8898    9.8654    4.1763
    0.8668    4.8505   10.4646    6.1366
   -0.8006    4.8556   11.4434    4.4529
   -0.8006    4.8556   11.4434    4.4527
   -0.8006    4.8556   11.4435    4.4690
   -0.8006    4.8556   11.4430    4.4529
   -0.8444    5.3057   12.2008    4.8066
   -0.8137    5.8402   11.5271    4.6951
   -0.8006    4.8556   11.4455    4.4539
   -0.4425    5.2262   14.5204    5.0180
   -1.2506    5.2068   11.7392    6.0004
   -0.8006    4.8556   11.4434    4.4533
   -0.8006    4.8556   11.4432    4.4504
   -0.2974    1.0051   12.5537    5.8290
   -0.8006    4.8556   11.4434    4.4532
   -0.8006    4.8556   11.4435    4.4529
   -0.8005    4.8556   11.4433    4.4530
   -0.4540    5.2660    9.9011    4.9390
   -1.4041    4.8689    8.5285   10.0190
   -0.8014    4.8556   11.4434    4.4530
   -0.8006    4.8556   11.4435    4.4296
   -0.8006    4.8556   11.3709    4.4562
   -1.2875    4.5479   11.3979    4.7232
   -0.8006    4.8418   11.4434    4.4530
   -0.8006    4.8556   11.4429    4.4478
   -0.8006    4.8556   11.4756    4.4529
   -1.2696    5.1021   12.5306    6.2074
   -0.8006    4.8555   11.4434    4.4527
    4.3246    3.6654    8.9083    5.6037
   -0.8006    4.8556   11.4438    4.4516
   -0.8006    4.8556   11.4433    4.4579
   -0.8005    4.8556   11.4434    4.4529
   -0.9005    4.5031   10.6859    4.9691
   -0.8006    4.8556   11.4436    4.4622
    5.2647    4.8235   11.2911    5.9973
   -0.7981    4.2615   11.0442    6.0332
   -1.1654    2.5784   11.2425    4.7488
   -4.3551    5.1700   12.0765    4.1148
   -0.3330    4.4823   10.7820    5.5905
    0.7112    4.8163   12.6366    6.2172
   -0.8006    4.8556   11.4432    4.4495
   -0.8006    4.8556   11.4412    4.4541
    3.9868    4.8597   10.8658    6.6658
   -0.7983    4.8556   11.4436    4.4624
   -0.8006    4.8556   11.4441    4.4530
    7.1410    5.2480   11.7541    3.8763
   -0.8005    4.8556   11.4434    4.3500
   -0.8006    4.8556   11.4518    4.2715
   -0.8014    4.8555   11.3886    4.4530
   -0.2707    4.5276   12.6259    5.8746
   -3.6740    4.8584   11.8565    5.2048
   -0.8006    4.8556   11.4435    4.4528
   -0.8006    4.8555   19.1639    4.4520
   -0.8527    5.9132   11.5289    7.5821
   -0.8006    4.8556   11.4432    4.4424
   -0.8006    4.8556   11.4412    5.4326
   -0.8006    4.8556   11.4434    4.4529
   16.4138    5.1861    9.6642    8.4586
    2.9523    4.8764   12.9749    4.6901
   -0.8006    4.8556   11.4351    4.4524
    7.0788    2.9316   18.6318    2.7260
   -0.8006    4.8556   11.4434    4.4487
   -0.8006    4.8556   11.4446    4.4517
   -0.8006    4.8556   11.4434    4.1282
    3.1691    4.8637    8.3050    5.5278
   -0.8006    4.8556   11.4435    4.4462
   -0.8006    4.8556   11.4432    4.4535
   -0.8011    4.8556   11.4434    4.4529
   -0.8006    4.8557   11.6763    4.4529
   -1.3173    5.3111   10.7975    3.6041
   -0.8006    4.8556   11.4434    4.4531
   -1.4377    5.1111   14.0952    7.1819
   -0.8006    4.8556   11.4433    4.4569
   -0.8006    4.8556   11.7797    4.4559
   -0.9056    5.1250   12.1050    4.6133
   -0.8006    4.8556   11.4380    4.4525
   -0.8006    4.8556   11.4434    4.4532
   -0.9917    5.1819   12.0410    6.1747
   -0.8008    4.8556   11.4305    4.4529
   -0.8006    4.8556   11.4434    4.4526
   -0.8006    4.8556   11.4432    4.8823
   -0.8006    4.8556   11.4410    5.6562
   -0.8006    4.8559   11.4403    5.3737
   -0.8006    4.8556   11.4434    4.4530
   -0.8006    4.8556   11.4434    4.4529
   -0.8443    5.8265   12.5561    4.2609
    5.0108    4.8704   11.4943    3.8515
   -0.9785    5.1176   12.3349    5.4970
   -0.8006    4.8556   11.4435    4.4529
    0.2493    4.9963   12.5850    4.6323
   -1.0910    5.3193   11.2451    5.2024
   -0.8006    4.8556   11.4307    4.4522
   -1.2082    5.0024   17.1071    4.5498
   -0.8006    4.8556   11.4532    4.4519
   -0.7497    3.0815    9.2865    5.1273
    3.7298    1.4641    8.4514    5.5508
    1.8298    4.9234    8.8844    3.9646
   -0.8006    4.8552   11.4434    4.4522
   -1.0944    5.3787   11.0368    5.6147
   -0.8006    4.8556   11.3745    4.4313
   -0.9478    4.3844    9.3143    5.1355
   -0.8006    4.8490   11.4434    4.4530
   -0.7935    5.1233   10.0818    6.0117
   -0.8867    5.1357   11.0567    5.1654
   -0.7994    4.8556   11.4434    4.5832
   -0.9091    3.0467   12.4639    5.9123
   -0.8006    4.8556   11.4434    4.4531
   -0.8006    4.8672   11.4434    4.4529
    4.5140    4.5896   14.3182    4.4671
   -0.8006    4.8556   11.4429    4.4535
   -0.8006    4.8556   11.4340    4.4635
    3.7403    5.3403   14.6735    5.3933
   -0.8006    4.8556   11.4434    4.4529
   -1.1695    5.2934   12.6565    4.9947
   -0.8006    4.8557   11.4435    4.4529
   -0.8007    4.8556   11.4434    4.4529
   -0.8006    4.8556   10.5790    4.4528
   -0.8006    4.8556   11.4432    4.5299
   -0.8006    4.8556   11.4434    4.4563
   -1.7469    4.8608   10.2610    4.1367
   -0.8006    4.8556   11.4399    4.3987
   -0.8000    5.8355   11.0624    4.2877
    1.0709    4.8628   10.9508    4.7720
   -0.8006    4.8556   11.4870    4.4439
   -0.8006    4.8556   11.4435    4.4534
   -0.8574    5.2420   12.1735    4.4544
   -0.7168    5.2820   11.8379    6.5964
    7.7416    5.1193   11.5883    3.7754
   -1.6969    4.8601   10.7447    4.4521
   -0.7892    5.7830   10.7985    8.2135
   -0.2068    3.7640   23.1732    6.6427
   -0.8006    4.8556   11.4433    4.4526
   -0.8006    4.8556   11.4433    4.4069
   -0.8006    4.8523   11.4218    4.4531
   -0.8006    4.8556   11.4441    4.4534
   -0.8006    4.8556   11.4434    4.3700
    2.1767    4.9596   11.7147    4.1575
   -1.1017    5.1007   11.0193    4.5974
    5.6570    1.7639    7.9456    5.0461
   -0.8006    4.8557   11.4433    4.4529
   -0.8006    4.8556   11.4900    4.4370
   -3.9580    2.0375   11.9041    6.3212
