17.7010   13.0758   14.0956   14.9618
   17.1680   13.5818   12.7763   15.0934
   17.1971   12.6652   14.1638   14.3892
   15.1976   16.3342   12.6834   15.6793
   17.1323   16.1062   13.5434   12.9496
    9.4392   12.9666   12.5809   12.2434
   15.2199   13.9905   12.6194   11.2325
    9.9045   13.6793   13.3297   14.1808
    9.5070    9.2575   10.0318    8.2520
   10.3224   14.7676   13.1555   14.4089
    9.8845    9.8419   12.6883   11.7202
   10.3133    8.5474   14.0521    8.3294
    6.2890   11.9600   11.1931   10.6941
    8.5751   10.4462   13.6623   11.8337
   11.1670   11.3954    9.9135    9.4871
    7.7023   12.7027   10.3716    8.0931
    8.3194   10.8991   11.9845   13.7707
   10.1352    9.7702    6.5229    9.4121
    9.0066   12.9125   10.2095    7.2022
   12.7444    6.9371    9.4209   11.2776
   11.3539   10.3850   10.8692    9.4374
    8.2899    7.8524    8.9354    3.9632
    7.2402   10.9122    8.8574    7.6318
   13.2489   13.5533    8.0492   12.8918
    8.8619   11.4995   11.7868    6.4697
    9.1458    7.0654    9.7322   11.6864
   12.7296   10.5002   10.0390   13.9837
    5.6037    4.9855    7.7484    6.2203
   10.1259    7.5656    9.0256    6.2359
   10.1296    6.2925   13.3685    8.9821
   12.6873    8.6039   11.7452    9.2199
   12.7511   10.0786   10.8769    8.3186
    9.4182   10.0443   11.1752   11.5767
    8.7505    8.6932    8.9651   10.7796
    9.3216   10.8662   11.5743    6.3662
   14.2188    7.2219   13.0270   13.0763
    7.5239   11.5033    9.1261   11.3344
    9.5089    8.3424   11.5563   10.3140
   10.9856    7.4284    8.3619    7.9075
   10.3480   15.3510   11.5497   10.8286
    9.2718   13.4107    8.4167   11.2026
    8.5993    6.9804    9.5387   11.0746
    7.5763   10.4287    8.0388    9.1271
    8.6015    8.3638   13.5755   11.2412
   10.4025   11.6452    7.0742    8.6658
   10.3616   10.5106    6.9472    7.8924
   10.2647    8.5541   12.6180   10.6269
    9.8883    8.6557   11.5326   12.7352
   11.3339   14.4166    8.5154   11.6967
    8.0356   13.3874   13.1571   12.3036
   10.3980    7.9369   11.8069    6.3627
    5.1675    8.7142    7.1807    8.6174
   10.0689    8.7996    9.4522   12.0993
    9.5801    8.6449    5.0690   11.2432
   10.8326   13.2218    8.1912   12.3997
    9.7073    7.5273   12.0064   12.1976
   13.3064   13.1199   10.9844    6.7618
    7.9376    6.6627   10.6312    8.1811
   10.9891    9.5633    7.5923    8.9804
   13.2318   11.0462    9.5122    7.8933
    7.1576   12.4101    7.7390   10.9758
   11.0387   10.8692   15.4545    9.9943
    4.3638    9.6205    6.1834    8.2737
   11.1434   11.2796   11.9540   10.5068
    9.4572   12.2389    9.3793   13.5638
   11.3697   12.0180   15.5693    9.4808
    8.4822    7.6159   12.3862   11.7844
    6.7366   10.1474   11.7868    9.7524
    4.7568    8.5079   10.2299   10.0894
    9.5129    8.5193    8.2926    9.9013
    7.3591    3.6872    7.5774    7.1010
   11.5809   11.8023   10.0782   12.9939
