 -1.4251   -0.8003   55.7338   54.3981
   -1.8100   -0.8592   61.7468   53.4416
    3.9356   -0.9023   58.3640   55.6719
   -1.0200   -0.4848   60.0744   53.6823
   -1.4251   -0.8007   49.6625   53.1023
   -0.9765   -0.8265   59.8467   45.3923
    2.5908   -0.8160   62.6685   40.0957
   -2.9019   -0.9000   61.1664   53.2587
   -1.1887   -0.9254   58.3737   55.5724
   -1.0902   -1.2545   65.0402   52.9934
   -1.1881   -0.3037   59.6332   54.8804
   -0.4325    2.1486   59.0031   55.0806
   -1.4069    2.4832   57.5094   50.4052
   -0.9730    3.4076   57.8682   52.6254
   -1.1012   -0.9636   60.7806   52.1852
   -1.4251   -0.8003   56.0290   52.9041
   -1.1711   -0.3570   58.8708   51.8905
   -1.4251   -0.8003   56.3556   52.8715
   -1.0950   -0.9879   63.0624   52.2498
   -1.2980    1.5171   60.2344   51.6359
   -1.4251   -0.8003   55.5557   52.8793
   -0.9197   -0.6553   58.6393   47.2729
   -1.4251   -0.8009   55.6860   52.8814
   -1.4251   -0.8003   55.2498   52.8627
    2.5625   -0.8101   55.9247   52.8129
   -1.4251   -0.7988   55.6138   52.8605
   -1.4251   -0.8002   55.9900   53.0747
   -1.4272   -0.8003   55.8760   52.8810
   -1.2580   -1.1470   57.1311   47.1438
   -1.1010    0.6482   56.4321   52.9178
   -1.3680   -1.0446   55.0460   53.2761
   -1.0923   -1.1252   56.0812   53.8197
   -1.2523   -1.1334   66.7153   55.2707
   -1.3761   -0.1961   57.3810   53.2954
   -1.3855   -0.8003   55.9612   52.8753
   -1.4251   -0.8003   55.4427   52.8808
   -1.4251   -0.8003   55.8294   52.8620
   -1.4251   -0.8003   55.9032   52.8701
   -1.8182   -0.3129   60.5795   53.2620
   -1.4251   -0.8003   58.3251   52.8823
   -1.4251   -0.8003   55.8665   52.8757
   -1.4251   -0.8003   56.2827   52.8764
   -1.4251   -0.8003   55.8068   52.8577
   -1.4251   -0.8003   55.9196   52.8787
   -0.6696    2.1215   70.2195   60.9060
   -1.4251   -0.8003   55.8363   52.8981
   17.1152   -0.8175   62.0795   53.3513
   -1.4251   -0.8003   55.8658   52.8723
   -1.4261   -0.8003   55.7162   52.8825
   -1.0209   -0.4579   46.4180   53.9423
   -2.3735   -0.7762   57.7879   52.1786
   -1.4251   -0.7996   55.6046   52.8747
   -0.5373   -0.9805   57.5693   51.1644
   -1.4251   -0.8003   55.4366   52.8882
   -1.4251   -0.8003   55.8450   52.8872
   -1.4251   -0.8003   56.0670   52.8669
   -1.4251   -0.8003   55.7348   52.8660
   -1.4251   -0.8003   55.7270   52.8906
   -1.7953   -0.3834   60.5109   53.0528
   -1.4251   -0.8003   55.9413   52.8882
   -1.9833    0.7880   91.8337   53.1711
   -1.3422    2.3076   50.5706   55.2430
   -1.4412   10.0962   59.3240   50.1921
   -1.4251   -0.8003   55.4629   52.8755
   -1.4251   -0.8003   55.5506   52.9794
   -1.4425   -6.0083   80.3938   42.9991
   -1.4251   -0.8003   55.8041   52.8620
   -1.1560    1.6674   59.1474   51.8628
   -1.0545   -4.0428  119.5955   54.7148
   -1.4252   -0.8004   56.2710   52.8702
   -1.4286    3.7457   60.1619   49.0987
    1.9257   -0.5851   61.8254   46.9534
   -1.1050    0.1910   58.2282   53.8550
   -1.4274   -0.8003   55.5385   52.8796
   -1.4251   -0.8003   56.0444   52.8780
   -1.4576    1.9238   56.0944   53.2647
   -0.4326   -0.8393   62.5344   51.0182
   -1.4299   -0.8003   55.7414   52.8794
